customer_id,full_name,nationality,region,customer_segment,risk_level,kyc_level,status,created_at
CUST008411,Isaac Sabiiti,Ugandan,Gulu,retail,medium,Tier3,active,2024-01-03
CUST008412,Rebecca Ssewanyana,Ugandan,Gulu,retail,medium,Tier3,restricted,2024-11-27
CUST008413,Anena Namaganda,Ugandan,Kumi,retail,low,Tier1,dormant,2024-04-10
CUST008414,Charles Nuwagaba,Ugandan,Mukono,retail,high,Tier2,dormant,2025-05-05
CUST008415,Chris Bainomugisha,Ugandan,Butambala,retail,low,Tier1,active,2023-11-28
CUST008416,Vanessa Muhangi,Ugandan,Kumi,retail,medium,Tier1,dormant,2025-06-15
CUST008417,Oliver Miller,Rwandan,Mbarara,retail,low,Tier1,restricted,2025-08-13
CUST008418,Apollo Muhangi,Ugandan,Mbale,retail,medium,Tier2,active,2025-11-08
CUST008419,Susan Kiyingi,Ugandan,Kampala,retail,low,Tier1,active,2023-04-02
CUST008420,Rebecca Kaddu,Ugandan,Wakiso,retail,low,Tier1,restricted,2024-10-13
CUST008421,Nakuya Bbaale,Ugandan,Hoima,retail,high,Tier2,dormant,2025-12-05
CUST008422,Daisy Namaganda,Ugandan,Mubende,retail,medium,Tier1,dormant,2023-11-05
CUST008423,Emma Green,Kenyan,Jinja,retail,high,Tier2,dormant,2023-10-02
CUST008424,Sharifah Tumuhimbise,Ugandan,Lwengo,retail,low,Tier2,restricted,2023-05-11
CUST008425,Timothy Mulyagonja,Ugandan,Fort Portal,retail,medium,Tier1,active,2023-09-24
CUST008426,Walter Otim,Ugandan,Mukono,retail,high,Tier1,active,2024-04-07
CUST008427,David Clark,Kenyan,Kampala,retail,low,Tier2,active,2023-05-14
CUST008428,Vincent Tumusiime,Ugandan,Rakai,retail,high,Tier2,dormant,2023-07-13
CUST008429,Esther Sserugo,Ugandan,Wakiso,retail,medium,Tier3,dormant,2024-04-16
CUST008430,Namara Nsereko,Ugandan,Kabarole,retail,low,Tier3,active,2023-07-29
CUST008431,Francis Muwonge,Ugandan,Mukono,retail,low,Tier3,dormant,2025-09-13
CUST008432,Nakintu Galiwango,Ugandan,Mbale,retail,low,Tier1,restricted,2025-01-02
CUST008433,Moses Nabunya,Ugandan,Pallisa,retail,low,Tier2,active,2024-05-18
CUST008434,Susan Komakech,Ugandan,Iganga,retail,low,Tier1,active,2024-10-19
CUST008435,Namata Nabukenya,Ugandan,Kumi,retail,high,Tier3,dormant,2025-04-09
CUST008436,Jackline Tindyebwa,Ugandan,Masaka,retail,low,Tier2,restricted,2025-06-02
CUST008437,Lucy Amony,Ugandan,Lira,retail,high,Tier1,restricted,2025-08-13
CUST008438,Yusuf White,Kenyan,Kabarole,retail,medium,Tier1,restricted,2023-04-24
CUST008439,Elijah Muzira,Ugandan,Mpigi,retail,high,Tier3,active,2025-08-03
CUST008440,Winnie Walakira,Ugandan,Mukono,retail,low,Tier3,active,2025-08-26
CUST008441,Jacob Kikomeko,Ugandan,Jinja,retail,high,Tier1,active,2025-09-16
CUST008442,Nicholas Kigozi,Ugandan,Wakiso,retail,low,Tier2,restricted,2025-11-22
CUST008443,Lloyd Ssekandi,Ugandan,Kotido,retail,high,Tier3,active,2025-10-29
CUST008444,Lawrence Nabaggala,Ugandan,Jinja,retail,high,Tier3,dormant,2023-03-17
CUST008445,Juliet Wandera,Ugandan,Wakiso,retail,high,Tier1,active,2025-04-24
CUST008446,Nambi Opio,Ugandan,Wakiso,retail,medium,Tier3,active,2023-01-21
CUST008447,Gerald Namutebi,Ugandan,Wakiso,retail,low,Tier2,restricted,2025-05-01
CUST008448,Chris Bukenya,Ugandan,Kyegegwa,retail,low,Tier2,active,2023-09-08
CUST008449,Winnie Zziwa,Ugandan,Kiboga,retail,low,Tier2,restricted,2023-02-04
CUST008450,Proscovia Tibyangye,Ugandan,Soroti,retail,medium,Tier2,active,2023-01-19
CUST008451,Patience Abigaba,Ugandan,Hoima,retail,low,Tier3,restricted,2023-05-07
CUST008452,Denis Luyiga,Ugandan,Mpigi,retail,medium,Tier3,active,2026-01-10
CUST008453,Namyalo Kalyango,Ugandan,Masaka,retail,medium,Tier3,active,2025-05-04
CUST008454,Proscovia Olara,Ugandan,Wakiso,retail,medium,Tier3,active,2025-05-19
CUST008455,Florence Nanyonjo,Ugandan,Wakiso,retail,medium,Tier2,active,2024-07-13
CUST008456,Daisy Olara,Ugandan,Mpigi,retail,low,Tier2,active,2023-11-11
CUST008457,Michael Johnson,Kenyan,Pallisa,retail,medium,Tier3,restricted,2024-01-04
CUST008458,Racheal Mugisha,Ugandan,Fort Portal,retail,low,Tier3,active,2023-01-26
CUST008459,Zaituni Tibyangye,Ugandan,Mpigi,retail,high,Tier1,restricted,2023-01-23
CUST008460,Judy Tibyangye,Ugandan,Kakumiro,retail,low,Tier1,restricted,2024-09-29
CUST008461,Mugisha Tabaaro,Ugandan,Kalangala,retail,medium,Tier2,active,2024-01-18
CUST008462,Ruth Opio,Ugandan,Rakai,retail,high,Tier2,active,2023-05-16
CUST008463,Norah Nandutu,Ugandan,Mbarara,retail,medium,Tier1,dormant,2023-03-03
CUST008464,Emma Baker,Nigerian,Kampala,retail,medium,Tier1,restricted,2023-12-02
CUST008465,Nandutu Nabunya,Ugandan,Kakumiro,retail,high,Tier3,dormant,2026-02-09
CUST008466,Sarah King,Sudanese,Sembabule,retail,medium,Tier2,dormant,2025-11-04
CUST008467,Patrick Muwanga,Ugandan,Kamuli,retail,medium,Tier3,active,2025-11-06
CUST008468,Francis Wasswa,Ugandan,Wakiso,retail,low,Tier3,active,2023-03-03
CUST008469,Lucy Kagimu,Ugandan,Tororo,retail,high,Tier1,active,2023-07-27
CUST008470,Faith Tibyangye,Ugandan,Fort Portal,retail,high,Tier2,restricted,2024-10-20
CUST008471,Lawrence Barasa,Ugandan,Mukono,retail,medium,Tier3,restricted,2023-02-28
CUST008472,Victor Nsereko,Ugandan,Mukono,retail,medium,Tier1,active,2023-02-09
CUST008473,Adong Nakitto,Ugandan,Kyegegwa,retail,low,Tier3,active,2025-08-29
CUST008474,William Thomas,Burundian,Lira,retail,medium,Tier2,active,2024-02-12
CUST008475,Martin Wanyama,Ugandan,Mukono,retail,medium,Tier1,active,2024-01-29
CUST008476,Amina Scott,Burundian,Soroti,retail,medium,Tier3,active,2023-09-06
CUST008477,Peter Wakabi,Ugandan,Kampala,retail,low,Tier2,dormant,2024-10-25
CUST008478,Prisca Tabaaro,Ugandan,Kabarole,retail,high,Tier1,dormant,2025-01-28
CUST008479,Esther Muhangi,Ugandan,Kyenjojo,retail,low,Tier1,dormant,2025-07-25
CUST008480,Tabitha Kafuko,Ugandan,Masaka,retail,low,Tier2,dormant,2024-10-26
CUST008481,Martin Bataringaya,Ugandan,Kumi,retail,medium,Tier1,active,2023-05-27
CUST008482,Harriet Ssentongo,Ugandan,Kampala,retail,high,Tier3,active,2025-02-21
CUST008483,Nakuya Nakkazi,Ugandan,Tororo,retail,high,Tier2,active,2024-07-22
CUST008484,James Natukunda,Ugandan,Jinja,retail,low,Tier1,active,2023-05-26
CUST008485,Joshua Barasa,Ugandan,Kasese,retail,low,Tier3,dormant,2025-05-11
CUST008486,Edwin Gitta,Ugandan,Mbarara,retail,medium,Tier3,active,2023-09-19
CUST008487,Robert Ssewava,Ugandan,Kampala,retail,medium,Tier1,active,2023-04-17
CUST008488,Nakuya Ddamulira,Ugandan,Kalungu,retail,medium,Tier2,restricted,2022-12-30
CUST008489,Nabasirye Yiga,Ugandan,Moroto,retail,high,Tier3,active,2024-05-04
CUST008490,Prisca Nakisige,Ugandan,Soroti,retail,high,Tier2,active,2024-03-17
CUST008491,Denis Namutebi,Ugandan,Kampala,retail,high,Tier2,active,2023-11-28
CUST008492,Hope Tumuhimbise,Ugandan,Mukono,retail,medium,Tier3,active,2025-08-06
CUST008493,Namara Ntale,Ugandan,Kabarole,retail,low,Tier3,dormant,2023-08-17
CUST008494,Achan Wabwire,Ugandan,Jinja,retail,low,Tier1,restricted,2024-11-13
CUST008495,Apollo Waiswa,Ugandan,Fort Portal,retail,high,Tier3,active,2025-09-29
CUST008496,Precious Ssekiziyivu,Ugandan,Mukono,retail,medium,Tier1,active,2025-01-07
CUST008497,Paul Naggenda,Ugandan,Kampala,retail,high,Tier1,active,2023-09-21
CUST008498,Gift Nafuna,Ugandan,Wakiso,retail,high,Tier2,active,2023-06-11
CUST008499,Namara Akena,Ugandan,Kampala,retail,low,Tier1,restricted,2026-03-02
CUST008500,Nambooze Wanyama,Ugandan,Kampala,retail,medium,Tier2,active,2025-11-08
CUST008501,Hellen Nakandi,Ugandan,Mbale,retail,high,Tier3,active,2024-10-13
CUST008502,Rebecca Nakku,Ugandan,Mukono,retail,low,Tier2,active,2024-03-25
CUST008503,Zaina Balikuddembe,Ugandan,Mubende,retail,low,Tier1,active,2024-07-10
CUST008504,Naava Namugga,Ugandan,Kibale,retail,low,Tier1,active,2025-03-29
CUST008505,Lucy Kijjambu,Ugandan,Jinja,retail,medium,Tier2,dormant,2025-12-21
CUST008506,Oliver Johnson,South Sudanese,Wakiso,retail,high,Tier3,active,2023-06-08
CUST008507,Joseph Naggenda,Ugandan,Soroti,retail,high,Tier2,restricted,2025-05-19
CUST008508,Paul Nakkazi,Ugandan,Mukono,retail,low,Tier3,dormant,2024-09-24
CUST008509,Doreen Nakiganda,Ugandan,Arua,retail,low,Tier3,dormant,2023-07-04
CUST008510,Simon Magezi,Ugandan,Arua,retail,high,Tier2,restricted,2025-12-14
CUST008511,Adong Kansiime,Ugandan,Tororo,retail,high,Tier2,active,2025-06-06
CUST008512,Rebecca Mayanja,Ugandan,Wakiso,retail,medium,Tier2,restricted,2024-06-20
CUST008513,Apollo Lumala,Ugandan,Masaka,retail,medium,Tier2,active,2024-06-15
CUST008514,Noah Wright,Nigerian,Mukono,retail,medium,Tier3,active,2025-03-19
CUST008515,Namata Kaboyo,Ugandan,Lira,retail,medium,Tier1,active,2024-11-22
CUST008516,Namagembe Byarugaba,Ugandan,Rakai,retail,medium,Tier1,dormant,2024-02-13
CUST008517,Precious Nanyonjo,Ugandan,Bukomansimbi,retail,low,Tier2,active,2025-05-26
CUST008518,Charles Kahinda,Ugandan,Kampala,retail,medium,Tier3,dormant,2023-11-30
CUST008519,Sarah Kalema,Ugandan,Kampala,retail,medium,Tier3,active,2023-06-08
CUST008520,Fatima Smith,Burundian,Tororo,retail,medium,Tier1,active,2025-11-06
CUST008521,Victor Namirembe,Ugandan,Jinja,retail,low,Tier2,active,2025-03-25
CUST008522,Michael Muzira,Ugandan,Arua,retail,medium,Tier2,active,2023-06-05
CUST008523,David Atim,Ugandan,Arua,retail,high,Tier1,dormant,2025-04-11
CUST008524,Anena Kalema,Ugandan,Mukono,retail,low,Tier1,restricted,2025-06-09
CUST008525,Emmanuel Kabuye,Ugandan,Mukono,retail,high,Tier1,dormant,2025-10-09
CUST008526,Vanessa Namugga,Ugandan,Fort Portal,retail,medium,Tier1,restricted,2023-01-09
CUST008527,Trevor Nakisige,Ugandan,Moroto,retail,low,Tier2,active,2025-04-05
CUST008528,Gertrude Galiwango,Ugandan,Wakiso,retail,high,Tier2,restricted,2024-08-11
CUST008529,Amelia Young,Ethiopian,Kyegegwa,retail,high,Tier3,active,2023-12-05
CUST008530,Amina Galiwango,Ugandan,Gomba,retail,high,Tier2,active,2025-09-24
CUST008531,Norah Twinamatsiko,Ugandan,Kabarole,retail,low,Tier2,active,2024-07-21
CUST008532,Ronald Mugabi,Ugandan,Hoima,retail,low,Tier1,dormant,2023-03-18
CUST008533,Michael Kayemba,Ugandan,Tororo,retail,low,Tier3,restricted,2025-10-14
CUST008534,Ruth Naddumba,Ugandan,Wakiso,retail,medium,Tier1,active,2024-12-06
CUST008535,Susan Atwine,Ugandan,Mukono,retail,low,Tier2,active,2024-09-24
CUST008536,Abel Nakitto,Ugandan,Mbarara,retail,low,Tier2,dormant,2024-05-31
CUST008537,Nancy Mugisha,Ugandan,Lyantonde,retail,medium,Tier3,active,2026-03-06
CUST008538,Isabella Martin,Rwandan,Pallisa,retail,high,Tier1,active,2024-12-24
CUST008539,Racheal Kijjambu,Ugandan,Wakiso,retail,medium,Tier1,active,2025-05-08
CUST008540,Francis Babirye,Ugandan,Gulu,retail,low,Tier3,restricted,2025-09-30
CUST008541,Nabirye Babirye,Ugandan,Mbale,retail,high,Tier1,dormant,2025-01-24
CUST008542,Chris Asiimwe,Ugandan,Kampala,retail,medium,Tier3,dormant,2023-08-01
CUST008543,Ben Mukwaya,Ugandan,Kampala,retail,high,Tier2,active,2024-08-04
CUST008544,Yasin Kikomeko,Ugandan,Kampala,retail,low,Tier3,active,2024-06-22
CUST008545,Nakimera Nabweteme,Ugandan,Masaka,retail,medium,Tier1,restricted,2023-11-11
CUST008546,Robert Nabukenya,Ugandan,Mbale,retail,medium,Tier2,active,2024-05-23
CUST008547,Nakuya Kamara,Ugandan,Mukono,retail,medium,Tier2,restricted,2025-12-24
CUST008548,Simon Nakalema,Ugandan,Lwengo,retail,medium,Tier2,dormant,2024-09-11
CUST008549,Amina Clark,Nigerian,Hoima,retail,medium,Tier2,active,2023-12-26
CUST008550,Robert Nabawanuka,Ugandan,Kampala,retail,low,Tier3,dormant,2024-11-10
CUST008551,Triza Akiiki,Ugandan,Kumi,retail,high,Tier3,dormant,2025-04-28
CUST008552,Michael Taylor,Tanzanian,Pallisa,retail,low,Tier2,active,2025-07-10
CUST008553,Solomon Kalema,Ugandan,Butambala,retail,high,Tier1,active,2024-07-17
CUST008554,Prisca Wanyama,Ugandan,Sembabule,retail,high,Tier3,active,2024-03-12
CUST008555,Joy Ladu,Ugandan,Mbale,retail,high,Tier3,restricted,2023-07-17
CUST008556,Hope Kayemba,Ugandan,Tororo,retail,low,Tier1,active,2023-04-17
CUST008557,Nandutu Acen,Ugandan,Masaka,retail,high,Tier2,active,2023-09-29
CUST008558,Benjamin Thomas,Indian,Lira,retail,low,Tier3,active,2023-01-03
CUST008559,Grace Kagimu,Ugandan,Tororo,retail,low,Tier2,active,2026-01-30
CUST008560,Zaituni Kiconco,Ugandan,Kyegegwa,retail,high,Tier1,dormant,2024-05-03
CUST008561,Michael Kisitu,Ugandan,Wakiso,retail,low,Tier3,active,2025-06-26
CUST008562,Sylvia Nansubuga,Ugandan,Wakiso,retail,low,Tier2,active,2023-05-23
CUST008563,Isaac Nakimera,Ugandan,Iganga,retail,high,Tier2,active,2024-06-12
CUST008564,Olivia Tumuhimbise,Ugandan,Kampala,retail,high,Tier1,active,2025-03-28
CUST008565,Adong Otim,Ugandan,Kamuli,retail,high,Tier3,active,2024-04-27
CUST008566,Isaac Mukwaya,Ugandan,Gulu,retail,low,Tier1,active,2023-03-16
CUST008567,Namagembe Nsereko,Ugandan,Mukono,retail,high,Tier3,restricted,2025-02-11
CUST008568,Gift Kato,Ugandan,Masaka,retail,high,Tier2,active,2023-10-07
CUST008569,Vanessa Achola,Ugandan,Fort Portal,retail,high,Tier1,active,2024-05-23
CUST008570,Tabitha Abigaba,Ugandan,Fort Portal,retail,low,Tier1,active,2024-03-07
CUST008571,Sarah Johnson,Kenyan,Mukono,retail,low,Tier3,dormant,2023-10-04
CUST008572,Zahra Johnson,Rwandan,Lira,retail,low,Tier2,active,2024-12-17
CUST008573,Prisca Muwonge,Ugandan,Jinja,retail,high,Tier1,active,2023-11-07
CUST008574,Hope Atim,Ugandan,Wakiso,retail,high,Tier3,active,2023-01-25
CUST008575,Lloyd Nakato,Ugandan,Wakiso,retail,low,Tier3,dormant,2026-03-29
CUST008576,Abraham Achola,Ugandan,Wakiso,retail,high,Tier3,dormant,2024-04-21
CUST008577,Lydia Ssekandi,Ugandan,Mbarara,retail,low,Tier1,active,2023-08-11
CUST008578,Zaina Namugga,Ugandan,Soroti,retail,high,Tier2,active,2024-05-14
CUST008579,Emmanuel Matovu,Ugandan,Fort Portal,retail,low,Tier1,active,2023-09-18
CUST008580,Atwine Kayemba,Ugandan,Wakiso,retail,low,Tier3,restricted,2023-06-06
CUST008581,Noah Baker,South Sudanese,Lira,retail,medium,Tier1,active,2025-03-04
CUST008582,Rose Ladu,Ugandan,Kampala,retail,low,Tier1,restricted,2024-12-04
CUST008583,Atwine Kibirige,Ugandan,Kampala,retail,medium,Tier1,restricted,2025-02-27
CUST008584,Edwin Wakabi,Ugandan,Gulu,retail,high,Tier2,active,2024-11-29
CUST008585,Gerald Akello,Ugandan,Masaka,retail,medium,Tier3,active,2024-01-02
CUST008586,Rose Nansubuga,Ugandan,Masaka,retail,high,Tier3,restricted,2025-07-10
CUST008587,Ruth Lumala,Ugandan,Mukono,retail,low,Tier1,restricted,2025-11-09
CUST008588,Abraham Kazibwe,Ugandan,Wakiso,retail,low,Tier2,restricted,2023-01-15
CUST008589,Asiimwe Achola,Ugandan,Sembabule,retail,low,Tier2,active,2023-02-03
CUST008590,Namata Mirembe,Ugandan,Kampala,retail,high,Tier3,active,2023-10-16
CUST008591,David Kabuye,Ugandan,Butambala,retail,medium,Tier1,active,2023-05-26
CUST008592,Proscovia Namyalo,Ugandan,Kampala,retail,high,Tier1,active,2025-06-27
CUST008593,Tabitha Balikuddembe,Ugandan,Mukono,retail,low,Tier3,active,2024-12-17
CUST008594,Judy Muzira,Ugandan,Kampala,retail,medium,Tier3,active,2023-01-21
CUST008595,Hellen Achola,Ugandan,Bukomansimbi,retail,medium,Tier2,active,2023-08-10
CUST008596,Edwin Olara,Ugandan,Mbarara,retail,high,Tier1,active,2024-04-05
CUST008597,Adong Ainomugisha,Ugandan,Mukono,retail,medium,Tier3,restricted,2025-06-17
CUST008598,Ahmed Anderson,Burundian,Kamuli,retail,medium,Tier3,dormant,2025-11-06
CUST008599,Annet Kijjambu,Ugandan,Gulu,retail,high,Tier1,active,2023-04-23
CUST008600,Asiimwe Ainomugisha,Ugandan,Mbale,retail,medium,Tier2,active,2023-01-01
CUST008601,Nakintu Yiga,Ugandan,Jinja,retail,medium,Tier1,active,2024-05-21
CUST008602,Gloria Nsubuga,Ugandan,Masaka,retail,medium,Tier2,active,2025-03-02
CUST008603,Nakintu Malinga,Ugandan,Bukomansimbi,retail,medium,Tier1,restricted,2023-06-13
CUST008604,John Muhangi,Ugandan,Soroti,retail,medium,Tier3,restricted,2026-01-04
CUST008605,Alexander Martinez,Rwandan,Kampala,retail,high,Tier2,active,2023-06-15
CUST008606,Paul Mugerwa,Ugandan,Tororo,retail,medium,Tier2,active,2023-03-31
CUST008607,Atim Tindyebwa,Ugandan,Kamuli,retail,medium,Tier1,active,2025-05-12
CUST008608,Namagembe Abigaba,Ugandan,Kampala,retail,low,Tier1,active,2023-12-15
CUST008609,Abraham Mukasa,Ugandan,Mukono,retail,low,Tier2,active,2023-09-18
CUST008610,Stephen Nsubuga,Ugandan,Hoima,retail,medium,Tier2,active,2023-08-05
CUST008611,Namagembe Kaddu,Ugandan,Kampala,retail,high,Tier2,active,2024-07-18
CUST008612,Gerald Nakafeero,Ugandan,Pallisa,retail,medium,Tier3,dormant,2023-05-08
CUST008613,Joshua Balikuddembe,Ugandan,Kyotera,retail,low,Tier2,active,2024-09-24
CUST008614,Gerald Nakiyingi,Ugandan,Mbarara,retail,medium,Tier3,restricted,2025-04-03
CUST008615,Joseph Akiiki,Ugandan,Mbarara,retail,medium,Tier1,active,2024-04-29
CUST008616,Zaituni Galiwango,Ugandan,Kakumiro,retail,medium,Tier3,active,2024-02-10
CUST008617,Nakkazi Mulindwa,Ugandan,Lyantonde,retail,medium,Tier1,restricted,2026-03-29
CUST008618,Judy Wakabi,Ugandan,Wakiso,retail,medium,Tier3,active,2024-03-22
CUST008619,Sarah Nassaka,Ugandan,Kasese,retail,low,Tier3,restricted,2023-06-09
CUST008620,Ahmed Walker,Rwandan,Wakiso,retail,medium,Tier2,restricted,2025-07-16
CUST008621,Richard Nandutu,Ugandan,Lira,retail,high,Tier1,active,2024-08-01
CUST008622,Simon Walakira,Ugandan,Iganga,retail,low,Tier3,active,2025-11-26
CUST008623,Charles Twinamatsiko,Ugandan,Iganga,retail,medium,Tier2,active,2023-09-20
CUST008624,Nakimera Kiconco,Ugandan,Kampala,retail,medium,Tier1,active,2023-03-18
CUST008625,Nabulime Kayondo,Ugandan,Gulu,retail,low,Tier1,dormant,2025-04-25
CUST008626,Anena Otim,Ugandan,Gulu,retail,high,Tier2,active,2025-02-11
CUST008627,Hellen Tumusiime,Ugandan,Wakiso,retail,high,Tier3,active,2026-03-13
CUST008628,Prisca Yiga,Ugandan,Kampala,retail,medium,Tier3,active,2023-03-05
CUST008629,Lucy Twinamatsiko,Ugandan,Mukono,retail,medium,Tier2,active,2024-10-05
CUST008630,Caroline Kansiime,Ugandan,Mukono,retail,medium,Tier1,active,2025-10-30
CUST008631,Ritah Mayanja,Ugandan,Iganga,retail,medium,Tier3,active,2023-10-20
CUST008632,Ivan Muwonge,Ugandan,Kasese,retail,medium,Tier2,active,2023-09-23
CUST008633,Charles Atim,Ugandan,Mityana,retail,medium,Tier3,dormant,2025-08-26
CUST008634,Ben Mirembe,Ugandan,Kampala,retail,medium,Tier1,active,2023-11-20
CUST008635,Nabulime Ssekiziyivu,Ugandan,Jinja,retail,high,Tier2,active,2024-01-14
CUST008636,Jacob Opio,Ugandan,Mbale,retail,medium,Tier2,active,2025-12-18
CUST008637,James Komakech,Ugandan,Mbarara,retail,high,Tier3,active,2024-04-16
CUST008638,Juliet Ouma,Ugandan,Wakiso,retail,high,Tier1,dormant,2026-03-22
CUST008639,Nakato Waiswa,Ugandan,Hoima,retail,medium,Tier1,dormant,2024-03-01
CUST008640,Noah Namugga,Ugandan,Tororo,retail,medium,Tier3,active,2023-03-27
CUST008641,Ian Chemutai,Ugandan,Gulu,retail,high,Tier3,active,2024-04-21
CUST008642,Racheal Nakandi,Ugandan,Kampala,retail,medium,Tier3,active,2023-10-27
CUST008643,Vincent Bagiire,Ugandan,Mukono,retail,medium,Tier3,restricted,2024-01-08
CUST008644,Ian Akiiki,Ugandan,Tororo,retail,high,Tier3,restricted,2025-10-29
CUST008645,Caroline Kabuye,Ugandan,Mukono,retail,high,Tier3,dormant,2024-01-03
CUST008646,Amina Mulyagonja,Ugandan,Arua,retail,medium,Tier1,active,2023-04-13
CUST008647,Emma Thomas,Ethiopian,Mukono,retail,low,Tier3,active,2024-11-27
CUST008648,Shamim Akena,Ugandan,Masaka,retail,medium,Tier3,dormant,2025-03-05
CUST008649,Triza Olara,Ugandan,Kabarole,retail,medium,Tier3,active,2025-07-01
CUST008650,Jacob Olara,Ugandan,Kiboga,retail,high,Tier3,dormant,2024-05-16
CUST008651,Yusuf Ocaya,Ugandan,Kampala,retail,medium,Tier3,active,2025-11-01
CUST008652,Oliver Sserugo,Ugandan,Masaka,retail,medium,Tier2,active,2024-01-12
CUST008653,Valerie Mirembe,Ugandan,Pallisa,retail,low,Tier1,active,2024-03-23
CUST008654,Caleb Lumala,Ugandan,Kabarole,retail,high,Tier3,dormant,2023-08-05
CUST008655,Lilian Kazibwe,Ugandan,Nebbi,retail,medium,Tier2,active,2024-01-02
CUST008656,Winnie Mirembe,Ugandan,Mukono,retail,high,Tier3,active,2025-10-07
CUST008657,Atim Byaruhanga,Ugandan,Gulu,retail,low,Tier1,restricted,2025-06-09
CUST008658,Emmanuel Tabaaro,Ugandan,Kyotera,retail,high,Tier1,active,2024-04-11
CUST008659,Elijah Nakiyingi,Ugandan,Iganga,retail,medium,Tier1,active,2026-02-24
CUST008660,Rebecca Kalibbala,Ugandan,Iganga,retail,low,Tier1,active,2024-08-26
CUST008661,Abraham Ntale,Ugandan,Mukono,retail,low,Tier2,active,2024-12-08
CUST008662,Asiimwe Amanya,Ugandan,Mbarara,retail,low,Tier1,active,2024-05-21
CUST008663,Naava Nabukenya,Ugandan,Lira,retail,low,Tier2,dormant,2025-03-27
CUST008664,Namazzi Magezi,Ugandan,Mbale,retail,high,Tier1,active,2024-06-17
CUST008665,Namirembe Ibanda,Ugandan,Mbarara,retail,high,Tier2,active,2026-03-08
CUST008666,Lloyd Nakafeero,Ugandan,Wakiso,retail,high,Tier2,active,2024-07-28
CUST008667,Racheal Nakiganda,Ugandan,Lyantonde,retail,low,Tier1,dormant,2025-05-13
CUST008668,Paul Oloya,Ugandan,Mbarara,retail,low,Tier2,active,2026-02-02
CUST008669,Winnie Mayanja,Ugandan,Kampala,retail,high,Tier3,active,2025-10-22
CUST008670,Simon Byarugaba,Ugandan,Butambala,retail,high,Tier1,restricted,2023-06-01
CUST008671,Timothy Kiggundu,Ugandan,Kampala,retail,medium,Tier1,active,2025-05-05
CUST008672,Patience Mayanja,Ugandan,Mbarara,retail,medium,Tier2,active,2025-09-26
CUST008673,Atwine Bainomugisha,Ugandan,Kampala,retail,high,Tier3,active,2023-12-25
CUST008674,Atim Kiconco,Ugandan,Kotido,retail,low,Tier3,restricted,2023-02-14
CUST008675,Achan Muwonge,Ugandan,Kampala,retail,high,Tier3,active,2025-03-27
CUST008676,Namara Mitala,Ugandan,Mityana,retail,medium,Tier2,dormant,2023-10-24
CUST008677,Henry Garcia,Tanzanian,Kyenjojo,retail,high,Tier3,active,2023-04-05
CUST008678,Racheal Kiggundu,Ugandan,Iganga,retail,low,Tier1,active,2023-01-18
CUST008679,Lydia Kaddu,Ugandan,Jinja,retail,low,Tier3,dormant,2023-02-28
CUST008680,Timothy Bagiire,Ugandan,Mbarara,retail,low,Tier1,dormant,2025-01-29
CUST008681,Evelyn Scott,Kenyan,Jinja,retail,medium,Tier1,active,2023-11-21
CUST008682,Simon Bainomugisha,Ugandan,Wakiso,retail,low,Tier3,dormant,2023-09-07
CUST008683,Winnie Kayemba,Ugandan,Kampala,retail,low,Tier2,dormant,2026-02-20
CUST008684,Daniel Nandutu,Ugandan,Jinja,retail,low,Tier3,active,2025-06-22
CUST008685,Jackline Nakiganda,Ugandan,Wakiso,retail,high,Tier1,active,2025-01-02
CUST008686,Sarah Mugabi,Ugandan,Kakumiro,retail,medium,Tier3,restricted,2024-08-08
CUST008687,Namazzi Twinamatsiko,Ugandan,Rakai,retail,low,Tier3,dormant,2023-09-25
CUST008688,Isaac Kalyango,Ugandan,Mukono,retail,medium,Tier3,restricted,2025-07-15
CUST008689,Warren Nanyonjo,Ugandan,Kakumiro,retail,high,Tier3,active,2025-05-06
CUST008690,Emma Allen,Tanzanian,Kampala,retail,medium,Tier2,restricted,2023-08-23
CUST008691,Precious Nakacwa,Ugandan,Hoima,retail,low,Tier2,active,2025-07-13
CUST008692,Ivan Ladu,Ugandan,Arua,retail,low,Tier3,dormant,2024-10-29
CUST008693,Triza Nabirye,Ugandan,Mbale,retail,high,Tier2,restricted,2024-06-25
CUST008694,Yusuf Bamwine,Ugandan,Kabarole,retail,low,Tier3,active,2024-05-28
CUST008695,Stephen Ssewava,Ugandan,Kampala,retail,medium,Tier2,active,2026-02-22
CUST008696,Caroline Nakabuye,Ugandan,Mbarara,retail,high,Tier2,active,2024-09-28
CUST008697,Proscovia Muhangi,Ugandan,Mukono,retail,high,Tier1,restricted,2025-06-10
CUST008698,Gloria Ssekandi,Ugandan,Jinja,retail,high,Tier2,dormant,2025-04-05
CUST008699,Namara Kalibbala,Ugandan,Mpigi,retail,low,Tier2,restricted,2025-12-19
CUST008700,Oliver Ddamulira,Ugandan,Kotido,retail,low,Tier3,active,2025-04-05
CUST008701,Ava Young,South Sudanese,Kampala,retail,medium,Tier3,active,2024-01-02
CUST008702,Patience Kiyingi,Ugandan,Masaka,retail,medium,Tier1,active,2025-03-17
CUST008703,Fatima Thomas,Rwandan,Kampala,retail,high,Tier1,restricted,2023-08-11
CUST008704,Atim Kisitu,Ugandan,Kampala,retail,medium,Tier1,active,2024-10-08
