card_id,account_id,customer_id,card_type,network,masked_pan,issued_at,expiry_month,expiry_year,card_status
CARD005579,ACC008179,CUST008179,virtual,Verve,4000-00XX-XX0528,2025-11-24,11,2031,active
CARD005580,ACC008180,CUST008180,debit,Verve,4000-00XX-XX8557,2024-03-08,09,2030,blocked
CARD005581,ACC008181,CUST008181,debit,Mastercard,4000-00XX-XX9083,2025-08-07,05,2028,blocked
CARD005582,ACC008182,CUST008182,virtual,Visa,4000-00XX-XX1022,2024-04-02,03,2031,active
CARD005583,ACC008183,CUST008183,debit,Verve,4000-00XX-XX1364,2024-09-12,02,2030,active
CARD005584,ACC008186,CUST008186,virtual,Visa,4000-00XX-XX0416,2025-02-26,10,2031,active
CARD005585,ACC008187,CUST008187,debit,Visa,4000-00XX-XX6646,2025-08-01,10,2029,active
CARD005586,ACC008188,CUST008188,debit,Mastercard,4000-00XX-XX4597,2025-11-17,05,2031,active
CARD005587,ACC008189,CUST008189,debit,Visa,4000-00XX-XX2112,2026-02-19,06,2031,active
CARD005588,ACC008190,CUST008190,virtual,Verve,4000-00XX-XX4456,2023-02-14,12,2031,active
CARD005589,ACC008192,CUST008192,debit,Verve,4000-00XX-XX0409,2026-01-09,10,2029,active
CARD005590,ACC008193,CUST008193,debit,Visa,4000-00XX-XX1589,2024-02-04,01,2031,blocked
CARD005591,ACC008195,CUST008195,virtual,Visa,4000-00XX-XX9184,2026-01-03,04,2029,active
CARD005592,ACC008197,CUST008197,debit,Mastercard,4000-00XX-XX2140,2025-04-10,04,2029,active
CARD005593,ACC008199,CUST008199,virtual,Verve,4000-00XX-XX4206,2023-01-01,10,2029,blocked
CARD005594,ACC008202,CUST008202,virtual,Visa,4000-00XX-XX3626,2025-06-29,06,2031,blocked
CARD005595,ACC008203,CUST008203,debit,Visa,4000-00XX-XX0670,2024-08-10,12,2029,active
CARD005596,ACC008204,CUST008204,virtual,Visa,4000-00XX-XX5510,2024-10-04,09,2028,active
CARD005597,ACC008205,CUST008205,debit,Verve,4000-00XX-XX7041,2023-06-20,07,2031,active
CARD005598,ACC008208,CUST008208,virtual,Mastercard,4000-00XX-XX1235,2025-04-17,12,2029,active
CARD005599,ACC008210,CUST008210,debit,Verve,4000-00XX-XX4075,2023-12-14,12,2028,active
CARD005600,ACC008211,CUST008211,virtual,Visa,4000-00XX-XX0672,2025-08-03,04,2029,active
CARD005601,ACC008212,CUST008212,debit,Mastercard,4000-00XX-XX3798,2026-03-13,08,2030,active
CARD005602,ACC008213,CUST008213,debit,Verve,4000-00XX-XX7288,2025-06-08,04,2028,active
CARD005603,ACC008214,CUST008214,virtual,Mastercard,4000-00XX-XX8268,2023-08-25,05,2030,blocked
CARD005604,ACC008216,CUST008216,virtual,Visa,4000-00XX-XX0050,2024-02-01,01,2029,active
CARD005605,ACC008217,CUST008217,debit,Mastercard,4000-00XX-XX3681,2023-05-25,12,2029,active
CARD005606,ACC008218,CUST008218,debit,Mastercard,4000-00XX-XX9286,2023-08-20,10,2028,active
CARD005607,ACC008219,CUST008219,virtual,Mastercard,4000-00XX-XX1042,2023-09-25,06,2031,active
CARD005608,ACC008220,CUST008220,debit,Visa,4000-00XX-XX8320,2023-03-14,02,2028,active
CARD005609,ACC008223,CUST008223,virtual,Visa,4000-00XX-XX0397,2023-03-21,06,2030,active
CARD005610,ACC008224,CUST008224,debit,Visa,4000-00XX-XX2774,2025-08-26,06,2030,active
CARD005611,ACC008225,CUST008225,debit,Verve,4000-00XX-XX6012,2023-12-29,06,2029,blocked
CARD005612,ACC008226,CUST008226,virtual,Verve,4000-00XX-XX0136,2024-01-18,08,2028,active
CARD005613,ACC008227,CUST008227,virtual,Mastercard,4000-00XX-XX4729,2025-02-10,04,2028,active
CARD005614,ACC008229,CUST008229,debit,Mastercard,4000-00XX-XX9633,2024-11-22,05,2028,active
CARD005615,ACC008230,CUST008230,virtual,Verve,4000-00XX-XX6294,2025-03-27,02,2029,blocked
CARD005616,ACC008232,CUST008232,debit,Verve,4000-00XX-XX2287,2023-09-23,09,2029,blocked
CARD005617,ACC008234,CUST008234,virtual,Mastercard,4000-00XX-XX6286,2025-11-25,06,2029,active
CARD005618,ACC008236,CUST008236,debit,Mastercard,4000-00XX-XX2377,2025-04-13,06,2030,blocked
CARD005619,ACC008238,CUST008238,debit,Mastercard,4000-00XX-XX2615,2023-08-29,08,2030,blocked
CARD005620,ACC008239,CUST008239,debit,Verve,4000-00XX-XX9349,2023-03-15,11,2029,blocked
CARD005621,ACC008241,CUST008241,virtual,Mastercard,4000-00XX-XX2929,2025-02-25,04,2029,active
CARD005622,ACC008242,CUST008242,debit,Verve,4000-00XX-XX0304,2025-07-15,03,2030,blocked
CARD005623,ACC008243,CUST008243,debit,Verve,4000-00XX-XX0909,2023-01-10,04,2028,blocked
CARD005624,ACC008247,CUST008247,virtual,Verve,4000-00XX-XX4215,2025-07-28,10,2031,active
CARD005625,ACC008250,CUST008250,debit,Verve,4000-00XX-XX1771,2024-07-03,12,2030,blocked
CARD005626,ACC008252,CUST008252,virtual,Verve,4000-00XX-XX8528,2023-11-13,11,2031,active
CARD005627,ACC008253,CUST008253,virtual,Verve,4000-00XX-XX1177,2024-02-27,10,2031,blocked
CARD005628,ACC008254,CUST008254,virtual,Mastercard,4000-00XX-XX9755,2025-02-13,08,2031,blocked
CARD005629,ACC008257,CUST008257,virtual,Mastercard,4000-00XX-XX5566,2025-05-24,02,2028,active
CARD005630,ACC008258,CUST008258,debit,Mastercard,4000-00XX-XX7343,2023-10-25,01,2030,blocked
CARD005631,ACC008259,CUST008259,debit,Visa,4000-00XX-XX4336,2025-04-05,09,2029,active
CARD005632,ACC008260,CUST008260,virtual,Verve,4000-00XX-XX6521,2023-06-10,03,2031,blocked
CARD005633,ACC008261,CUST008261,debit,Mastercard,4000-00XX-XX8548,2025-07-08,07,2028,active
CARD005634,ACC008267,CUST008267,virtual,Visa,4000-00XX-XX0503,2026-03-13,05,2030,blocked
CARD005635,ACC008269,CUST008269,virtual,Verve,4000-00XX-XX6996,2023-06-05,11,2028,active
CARD005636,ACC008272,CUST008272,virtual,Mastercard,4000-00XX-XX0014,2024-10-04,10,2029,blocked
CARD005637,ACC008273,CUST008273,debit,Verve,4000-00XX-XX7709,2023-07-17,07,2028,blocked
CARD005638,ACC008274,CUST008274,debit,Visa,4000-00XX-XX8153,2025-08-31,11,2029,active
CARD005639,ACC008275,CUST008275,virtual,Verve,4000-00XX-XX1309,2024-10-27,09,2028,blocked
CARD005640,ACC008276,CUST008276,debit,Visa,4000-00XX-XX5988,2023-12-12,02,2031,active
CARD005641,ACC008278,CUST008278,debit,Verve,4000-00XX-XX6219,2023-08-18,10,2030,blocked
CARD005642,ACC008279,CUST008279,debit,Mastercard,4000-00XX-XX7549,2024-05-20,09,2030,blocked
CARD005643,ACC008280,CUST008280,debit,Mastercard,4000-00XX-XX7491,2025-01-09,02,2029,blocked
CARD005644,ACC008281,CUST008281,virtual,Visa,4000-00XX-XX7061,2024-03-03,12,2028,active
CARD005645,ACC008282,CUST008282,debit,Visa,4000-00XX-XX1376,2025-10-01,10,2029,active
CARD005646,ACC008283,CUST008283,debit,Mastercard,4000-00XX-XX3807,2025-02-25,05,2029,active
CARD005647,ACC008284,CUST008284,debit,Mastercard,4000-00XX-XX9300,2025-07-07,06,2030,active
CARD005648,ACC008285,CUST008285,debit,Verve,4000-00XX-XX4849,2023-11-14,07,2028,active
CARD005649,ACC008286,CUST008286,debit,Mastercard,4000-00XX-XX8316,2023-04-30,10,2029,blocked
CARD005650,ACC008287,CUST008287,debit,Visa,4000-00XX-XX2313,2025-02-03,05,2031,active
CARD005651,ACC008288,CUST008288,debit,Mastercard,4000-00XX-XX2940,2023-02-05,06,2028,blocked
CARD005652,ACC008289,CUST008289,debit,Visa,4000-00XX-XX1446,2024-01-30,11,2028,active
CARD005653,ACC008290,CUST008290,debit,Verve,4000-00XX-XX0730,2025-09-26,03,2029,blocked
CARD005654,ACC008291,CUST008291,debit,Mastercard,4000-00XX-XX1608,2023-07-11,04,2030,blocked
CARD005655,ACC008292,CUST008292,debit,Visa,4000-00XX-XX3944,2023-04-01,12,2029,blocked
CARD005656,ACC008294,CUST008294,debit,Visa,4000-00XX-XX4377,2025-06-07,10,2030,active
CARD005657,ACC008295,CUST008295,debit,Visa,4000-00XX-XX3022,2024-12-26,12,2031,blocked
CARD005658,ACC008296,CUST008296,virtual,Mastercard,4000-00XX-XX8033,2023-09-07,06,2030,active
CARD005659,ACC008297,CUST008297,virtual,Visa,4000-00XX-XX7290,2022-12-25,03,2030,blocked
CARD005660,ACC008300,CUST008300,virtual,Visa,4000-00XX-XX2671,2023-05-29,01,2031,active
CARD005661,ACC008304,CUST008304,virtual,Verve,4000-00XX-XX0016,2023-12-13,02,2031,blocked
CARD005662,ACC008305,CUST008305,virtual,Verve,4000-00XX-XX1504,2023-03-24,06,2029,active
CARD005663,ACC008306,CUST008306,virtual,Mastercard,4000-00XX-XX8538,2024-03-09,05,2030,active
CARD005664,ACC008307,CUST008307,virtual,Verve,4000-00XX-XX5198,2025-03-11,02,2031,active
CARD005665,ACC008308,CUST008308,virtual,Verve,4000-00XX-XX4241,2025-09-09,01,2029,blocked
CARD005666,ACC008309,CUST008309,virtual,Visa,4000-00XX-XX4834,2025-06-25,08,2030,active
CARD005667,ACC008310,CUST008310,debit,Visa,4000-00XX-XX0260,2024-02-14,08,2031,active
CARD005668,ACC008312,CUST008312,debit,Verve,4000-00XX-XX9777,2023-05-12,07,2028,active
CARD005669,ACC008315,CUST008315,virtual,Mastercard,4000-00XX-XX9395,2024-10-12,06,2029,active
CARD005670,ACC008316,CUST008316,virtual,Verve,4000-00XX-XX3561,2023-10-08,11,2028,blocked
CARD005671,ACC008317,CUST008317,debit,Mastercard,4000-00XX-XX1798,2023-05-02,03,2029,active
CARD005672,ACC008318,CUST008318,debit,Mastercard,4000-00XX-XX5296,2025-12-27,11,2028,blocked
CARD005673,ACC008321,CUST008321,debit,Mastercard,4000-00XX-XX7591,2023-08-25,06,2031,active
CARD005674,ACC008323,CUST008323,virtual,Visa,4000-00XX-XX0231,2024-02-04,04,2029,active
CARD005675,ACC008326,CUST008326,virtual,Visa,4000-00XX-XX3842,2023-07-05,04,2028,active
CARD005676,ACC008328,CUST008328,debit,Mastercard,4000-00XX-XX5809,2025-10-21,02,2030,active
CARD005677,ACC008329,CUST008329,virtual,Verve,4000-00XX-XX4621,2023-08-06,07,2030,active
CARD005678,ACC008330,CUST008330,virtual,Verve,4000-00XX-XX0668,2025-04-25,09,2028,active
CARD005679,ACC008331,CUST008331,debit,Visa,4000-00XX-XX7517,2024-08-14,11,2028,active
CARD005680,ACC008332,CUST008332,virtual,Verve,4000-00XX-XX6815,2024-04-01,02,2029,active
CARD005681,ACC008334,CUST008334,virtual,Verve,4000-00XX-XX4396,2026-02-15,06,2029,blocked
CARD005682,ACC008338,CUST008338,virtual,Mastercard,4000-00XX-XX9272,2026-01-16,04,2028,active
CARD005683,ACC008339,CUST008339,virtual,Visa,4000-00XX-XX9924,2025-03-05,03,2031,active
CARD005684,ACC008341,CUST008341,virtual,Visa,4000-00XX-XX9928,2024-02-20,08,2028,active
CARD005685,ACC008343,CUST008343,virtual,Visa,4000-00XX-XX7812,2023-03-20,03,2031,blocked
CARD005686,ACC008344,CUST008344,debit,Mastercard,4000-00XX-XX1446,2023-11-07,06,2030,active
CARD005687,ACC008345,CUST008345,debit,Verve,4000-00XX-XX0891,2024-09-10,08,2030,blocked
CARD005688,ACC008348,CUST008348,debit,Visa,4000-00XX-XX4523,2025-02-05,06,2028,active
CARD005689,ACC008349,CUST008349,debit,Verve,4000-00XX-XX0290,2023-01-30,07,2030,blocked
CARD005690,ACC008350,CUST008350,virtual,Mastercard,4000-00XX-XX1356,2023-03-01,09,2031,active
CARD005691,ACC008351,CUST008351,debit,Mastercard,4000-00XX-XX6540,2023-12-22,10,2031,active
CARD005692,ACC008352,CUST008352,virtual,Verve,4000-00XX-XX6899,2023-07-10,12,2030,blocked
CARD005693,ACC008353,CUST008353,debit,Verve,4000-00XX-XX0361,2026-03-25,12,2028,blocked
CARD005694,ACC008355,CUST008355,virtual,Mastercard,4000-00XX-XX3486,2025-10-29,08,2030,active
CARD005695,ACC008357,CUST008357,debit,Verve,4000-00XX-XX2933,2024-09-11,10,2031,blocked
CARD005696,ACC008358,CUST008358,virtual,Verve,4000-00XX-XX2484,2024-04-29,09,2029,blocked
CARD005697,ACC008359,CUST008359,virtual,Visa,4000-00XX-XX8395,2024-12-09,01,2031,active
CARD005698,ACC008360,CUST008360,debit,Visa,4000-00XX-XX9140,2023-05-20,10,2031,active
CARD005699,ACC008361,CUST008361,virtual,Visa,4000-00XX-XX6192,2023-11-20,06,2029,blocked
CARD005700,ACC008362,CUST008362,debit,Mastercard,4000-00XX-XX0589,2026-01-09,03,2028,active
CARD005701,ACC008363,CUST008363,virtual,Verve,4000-00XX-XX9821,2023-05-01,09,2030,blocked
CARD005702,ACC008364,CUST008364,debit,Mastercard,4000-00XX-XX4090,2025-08-22,07,2030,active
CARD005703,ACC008365,CUST008365,debit,Visa,4000-00XX-XX1590,2024-08-13,06,2030,active
CARD005704,ACC008366,CUST008366,virtual,Mastercard,4000-00XX-XX7087,2023-12-18,04,2028,active
CARD005705,ACC008367,CUST008367,debit,Visa,4000-00XX-XX7778,2023-12-25,04,2030,active
CARD005706,ACC008368,CUST008368,virtual,Mastercard,4000-00XX-XX3776,2023-04-01,11,2029,blocked
CARD005707,ACC008369,CUST008369,virtual,Visa,4000-00XX-XX0460,2026-03-09,06,2030,blocked
CARD005708,ACC008370,CUST008370,virtual,Mastercard,4000-00XX-XX1122,2023-03-28,09,2031,active
CARD005709,ACC008372,CUST008372,debit,Mastercard,4000-00XX-XX1091,2026-02-20,06,2030,active
CARD005710,ACC008373,CUST008373,debit,Visa,4000-00XX-XX4250,2023-09-26,12,2028,active
CARD005711,ACC008374,CUST008374,virtual,Verve,4000-00XX-XX5081,2025-09-18,02,2031,blocked
CARD005712,ACC008375,CUST008375,virtual,Verve,4000-00XX-XX5302,2024-04-02,03,2028,blocked
CARD005713,ACC008376,CUST008376,virtual,Mastercard,4000-00XX-XX6924,2024-12-12,08,2029,active
CARD005714,ACC008378,CUST008378,virtual,Mastercard,4000-00XX-XX7626,2023-07-15,03,2029,blocked
CARD005715,ACC008379,CUST008379,virtual,Mastercard,4000-00XX-XX4026,2023-11-11,10,2029,blocked
CARD005716,ACC008380,CUST008380,debit,Verve,4000-00XX-XX0678,2023-07-14,11,2031,active
CARD005717,ACC008381,CUST008381,debit,Visa,4000-00XX-XX1139,2023-03-17,07,2030,active
CARD005718,ACC008383,CUST008383,debit,Visa,4000-00XX-XX4117,2024-03-24,11,2030,blocked
CARD005719,ACC008384,CUST008384,virtual,Verve,4000-00XX-XX4964,2025-08-23,11,2031,blocked
CARD005720,ACC008385,CUST008385,virtual,Visa,4000-00XX-XX8598,2024-05-19,03,2028,active
CARD005721,ACC008386,CUST008386,virtual,Mastercard,4000-00XX-XX6707,2023-01-05,01,2031,active
CARD005722,ACC008388,CUST008388,virtual,Mastercard,4000-00XX-XX6040,2025-03-20,09,2031,active
CARD005723,ACC008390,CUST008390,debit,Verve,4000-00XX-XX6593,2024-07-11,12,2029,blocked
CARD005724,ACC008391,CUST008391,debit,Verve,4000-00XX-XX6359,2023-12-25,10,2031,active
CARD005725,ACC008392,CUST008392,debit,Mastercard,4000-00XX-XX8596,2025-01-21,03,2030,blocked
CARD005726,ACC008393,CUST008393,debit,Verve,4000-00XX-XX3311,2024-09-26,03,2029,blocked
CARD005727,ACC008394,CUST008394,virtual,Visa,4000-00XX-XX5862,2025-12-05,03,2031,active
CARD005728,ACC008396,CUST008396,virtual,Mastercard,4000-00XX-XX8214,2025-03-05,02,2028,active
CARD005729,ACC008397,CUST008397,virtual,Verve,4000-00XX-XX6055,2025-04-07,09,2028,blocked
CARD005730,ACC008398,CUST008398,virtual,Visa,4000-00XX-XX2837,2023-04-13,04,2029,active
CARD005731,ACC008400,CUST008400,virtual,Visa,4000-00XX-XX1155,2023-12-06,08,2030,active
CARD005732,ACC008401,CUST008401,debit,Verve,4000-00XX-XX6243,2024-12-09,01,2030,active
CARD005733,ACC008403,CUST008403,virtual,Visa,4000-00XX-XX1587,2024-08-26,03,2029,blocked
CARD005734,ACC008404,CUST008404,debit,Visa,4000-00XX-XX6849,2025-11-03,09,2029,active
CARD005735,ACC008405,CUST008405,debit,Visa,4000-00XX-XX5936,2024-04-04,12,2029,active
CARD005736,ACC008406,CUST008406,virtual,Visa,4000-00XX-XX6820,2024-10-23,12,2031,blocked
CARD005737,ACC008407,CUST008407,debit,Visa,4000-00XX-XX6602,2023-06-03,12,2028,active
CARD005738,ACC008409,CUST008409,virtual,Visa,4000-00XX-XX0636,2024-11-01,10,2029,blocked
CARD005739,ACC008411,CUST008411,debit,Mastercard,4000-00XX-XX0534,2024-01-03,02,2028,active
CARD005740,ACC008412,CUST008412,debit,Visa,4000-00XX-XX3987,2024-11-27,11,2028,blocked
CARD005741,ACC008413,CUST008413,virtual,Verve,4000-00XX-XX3966,2024-04-10,06,2030,blocked
CARD005742,ACC008415,CUST008415,virtual,Mastercard,4000-00XX-XX0238,2023-11-28,06,2031,active
CARD005743,ACC008416,CUST008416,debit,Verve,4000-00XX-XX9026,2025-06-15,03,2031,blocked
CARD005744,ACC008417,CUST008417,debit,Visa,4000-00XX-XX6266,2025-08-13,06,2029,blocked
CARD005745,ACC008418,CUST008418,debit,Visa,4000-00XX-XX7771,2025-11-08,03,2028,active
CARD005746,ACC008421,CUST008421,virtual,Mastercard,4000-00XX-XX9751,2025-12-05,09,2028,blocked
CARD005747,ACC008422,CUST008422,virtual,Verve,4000-00XX-XX8719,2023-11-05,10,2030,blocked
CARD005748,ACC008423,CUST008423,virtual,Verve,4000-00XX-XX6929,2023-10-02,03,2028,blocked
CARD005749,ACC008424,CUST008424,debit,Visa,4000-00XX-XX5658,2023-05-11,03,2029,blocked
CARD005750,ACC008426,CUST008426,virtual,Verve,4000-00XX-XX9497,2024-04-07,08,2028,active
CARD005751,ACC008427,CUST008427,debit,Verve,4000-00XX-XX7033,2023-05-14,09,2030,active
CARD005752,ACC008429,CUST008429,virtual,Verve,4000-00XX-XX9864,2024-04-16,09,2029,blocked
CARD005753,ACC008430,CUST008430,debit,Mastercard,4000-00XX-XX8754,2023-07-29,06,2028,active
CARD005754,ACC008431,CUST008431,virtual,Visa,4000-00XX-XX0119,2025-09-13,01,2028,blocked
CARD005755,ACC008433,CUST008433,debit,Visa,4000-00XX-XX6639,2024-05-18,03,2030,active
CARD005756,ACC008436,CUST008436,debit,Visa,4000-00XX-XX3362,2025-06-02,01,2028,blocked
CARD005757,ACC008437,CUST008437,virtual,Verve,4000-00XX-XX3031,2025-08-13,10,2029,blocked
CARD005758,ACC008439,CUST008439,debit,Mastercard,4000-00XX-XX2387,2025-08-03,01,2031,active
CARD005759,ACC008440,CUST008440,debit,Visa,4000-00XX-XX6173,2025-08-26,02,2028,active
CARD005760,ACC008442,CUST008442,debit,Visa,4000-00XX-XX3915,2025-11-22,03,2028,blocked
CARD005761,ACC008445,CUST008445,virtual,Verve,4000-00XX-XX4950,2025-04-24,10,2031,active
CARD005762,ACC008447,CUST008447,debit,Verve,4000-00XX-XX7640,2025-05-01,02,2029,blocked
CARD005763,ACC008449,CUST008449,debit,Visa,4000-00XX-XX5030,2023-02-04,03,2030,blocked
CARD005764,ACC008450,CUST008450,virtual,Visa,4000-00XX-XX7019,2023-01-19,06,2029,active
CARD005765,ACC008451,CUST008451,virtual,Visa,4000-00XX-XX3521,2023-05-07,09,2031,blocked
CARD005766,ACC008453,CUST008453,debit,Mastercard,4000-00XX-XX8672,2025-05-04,03,2028,active
CARD005767,ACC008455,CUST008455,virtual,Mastercard,4000-00XX-XX2280,2024-07-13,02,2028,active
CARD005768,ACC008457,CUST008457,debit,Verve,4000-00XX-XX1119,2024-01-04,12,2029,blocked
CARD005769,ACC008458,CUST008458,debit,Mastercard,4000-00XX-XX3517,2023-01-26,07,2031,active
CARD005770,ACC008459,CUST008459,virtual,Visa,4000-00XX-XX1052,2023-01-23,03,2031,blocked
CARD005771,ACC008460,CUST008460,virtual,Visa,4000-00XX-XX9527,2024-09-29,06,2031,blocked
CARD005772,ACC008461,CUST008461,debit,Verve,4000-00XX-XX0036,2024-01-18,10,2030,active
CARD005773,ACC008465,CUST008465,debit,Verve,4000-00XX-XX4593,2026-02-09,02,2029,blocked
CARD005774,ACC008466,CUST008466,debit,Mastercard,4000-00XX-XX8782,2025-11-04,08,2029,blocked
CARD005775,ACC008467,CUST008467,debit,Visa,4000-00XX-XX5834,2025-11-06,03,2031,active
CARD005776,ACC008468,CUST008468,debit,Verve,4000-00XX-XX4275,2023-03-03,02,2028,active
CARD005777,ACC008470,CUST008470,debit,Mastercard,4000-00XX-XX9541,2024-10-20,03,2029,blocked
CARD005778,ACC008472,CUST008472,virtual,Verve,4000-00XX-XX9697,2023-02-09,12,2028,active
CARD005779,ACC008473,CUST008473,virtual,Mastercard,4000-00XX-XX9865,2025-08-29,04,2029,active
CARD005780,ACC008474,CUST008474,virtual,Mastercard,4000-00XX-XX2176,2024-02-12,01,2029,active
CARD005781,ACC008475,CUST008475,virtual,Verve,4000-00XX-XX5862,2024-01-29,04,2028,active
CARD005782,ACC008477,CUST008477,virtual,Verve,4000-00XX-XX6315,2024-10-25,10,2030,blocked
CARD005783,ACC008478,CUST008478,virtual,Visa,4000-00XX-XX3946,2025-01-28,09,2030,blocked
CARD005784,ACC008479,CUST008479,debit,Visa,4000-00XX-XX9350,2025-07-25,04,2028,blocked
CARD005785,ACC008480,CUST008480,virtual,Verve,4000-00XX-XX6151,2024-10-26,03,2028,blocked
CARD005786,ACC008481,CUST008481,virtual,Visa,4000-00XX-XX8955,2023-05-27,04,2029,active
CARD005787,ACC008482,CUST008482,debit,Verve,4000-00XX-XX2281,2025-02-21,02,2029,active
CARD005788,ACC008483,CUST008483,debit,Verve,4000-00XX-XX9202,2024-07-22,06,2029,active
CARD005789,ACC008485,CUST008485,debit,Mastercard,4000-00XX-XX0755,2025-05-11,05,2028,blocked
CARD005790,ACC008487,CUST008487,debit,Verve,4000-00XX-XX5675,2023-04-17,01,2029,active
CARD005791,ACC008488,CUST008488,debit,Mastercard,4000-00XX-XX4219,2022-12-30,11,2029,blocked
CARD005792,ACC008489,CUST008489,debit,Mastercard,4000-00XX-XX8884,2024-05-04,08,2031,active
CARD005793,ACC008490,CUST008490,debit,Mastercard,4000-00XX-XX6225,2024-03-17,02,2031,active
CARD005794,ACC008491,CUST008491,debit,Verve,4000-00XX-XX8471,2023-11-28,01,2030,active
CARD005795,ACC008492,CUST008492,virtual,Verve,4000-00XX-XX1080,2025-08-06,06,2028,active
CARD005796,ACC008493,CUST008493,debit,Verve,4000-00XX-XX8531,2023-08-17,10,2031,blocked
CARD005797,ACC008494,CUST008494,virtual,Verve,4000-00XX-XX4914,2024-11-13,02,2030,blocked
CARD005798,ACC008496,CUST008496,virtual,Mastercard,4000-00XX-XX5999,2025-01-07,04,2031,active
CARD005799,ACC008497,CUST008497,debit,Mastercard,4000-00XX-XX4796,2023-09-21,07,2028,active
CARD005800,ACC008499,CUST008499,virtual,Verve,4000-00XX-XX2719,2026-03-02,05,2028,blocked
CARD005801,ACC008500,CUST008500,debit,Mastercard,4000-00XX-XX7871,2025-11-08,01,2029,active
CARD005802,ACC008501,CUST008501,debit,Verve,4000-00XX-XX2482,2024-10-13,09,2029,active
CARD005803,ACC008502,CUST008502,virtual,Visa,4000-00XX-XX7793,2024-03-25,04,2030,active
CARD005804,ACC008504,CUST008504,virtual,Mastercard,4000-00XX-XX2499,2025-03-29,04,2031,active
CARD005805,ACC008507,CUST008507,debit,Visa,4000-00XX-XX3354,2025-05-19,07,2029,blocked
CARD005806,ACC008508,CUST008508,virtual,Verve,4000-00XX-XX5831,2024-09-24,01,2029,blocked
CARD005807,ACC008509,CUST008509,debit,Mastercard,4000-00XX-XX5588,2023-07-04,12,2030,blocked
CARD005808,ACC008511,CUST008511,virtual,Mastercard,4000-00XX-XX2277,2025-06-06,05,2030,active
CARD005809,ACC008512,CUST008512,virtual,Visa,4000-00XX-XX9653,2024-06-20,12,2028,blocked
CARD005810,ACC008513,CUST008513,virtual,Mastercard,4000-00XX-XX9085,2024-06-15,06,2030,active
CARD005811,ACC008514,CUST008514,debit,Verve,4000-00XX-XX7436,2025-03-19,09,2029,active
CARD005812,ACC008515,CUST008515,debit,Mastercard,4000-00XX-XX4813,2024-11-22,03,2030,active
CARD005813,ACC008516,CUST008516,virtual,Mastercard,4000-00XX-XX2375,2024-02-13,01,2029,blocked
CARD005814,ACC008518,CUST008518,virtual,Verve,4000-00XX-XX6435,2023-11-30,03,2030,blocked
CARD005815,ACC008519,CUST008519,debit,Visa,4000-00XX-XX5538,2023-06-08,02,2028,active
CARD005816,ACC008521,CUST008521,debit,Mastercard,4000-00XX-XX0344,2025-03-25,12,2030,active
CARD005817,ACC008523,CUST008523,virtual,Mastercard,4000-00XX-XX0857,2025-04-11,12,2031,blocked
CARD005818,ACC008524,CUST008524,debit,Verve,4000-00XX-XX6552,2025-06-09,06,2029,blocked
CARD005819,ACC008526,CUST008526,virtual,Mastercard,4000-00XX-XX8158,2023-01-09,05,2029,blocked
CARD005820,ACC008527,CUST008527,debit,Mastercard,4000-00XX-XX1463,2025-04-05,06,2028,active
CARD005821,ACC008529,CUST008529,virtual,Mastercard,4000-00XX-XX5826,2023-12-05,12,2029,active
CARD005822,ACC008531,CUST008531,debit,Verve,4000-00XX-XX4947,2024-07-21,06,2029,active
CARD005823,ACC008532,CUST008532,debit,Mastercard,4000-00XX-XX3749,2023-03-18,09,2030,blocked
CARD005824,ACC008533,CUST008533,virtual,Mastercard,4000-00XX-XX9843,2025-10-14,06,2029,blocked
CARD005825,ACC008534,CUST008534,debit,Mastercard,4000-00XX-XX8633,2024-12-06,09,2030,active
CARD005826,ACC008535,CUST008535,debit,Verve,4000-00XX-XX1891,2024-09-24,03,2031,active
CARD005827,ACC008538,CUST008538,virtual,Verve,4000-00XX-XX6775,2024-12-24,07,2028,active
CARD005828,ACC008539,CUST008539,debit,Visa,4000-00XX-XX7055,2025-05-08,07,2031,active
CARD005829,ACC008540,CUST008540,debit,Visa,4000-00XX-XX3529,2025-09-30,02,2028,blocked
CARD005830,ACC008541,CUST008541,virtual,Verve,4000-00XX-XX1840,2025-01-24,12,2028,blocked
CARD005831,ACC008543,CUST008543,debit,Verve,4000-00XX-XX4209,2024-08-04,01,2030,active
CARD005832,ACC008544,CUST008544,virtual,Verve,4000-00XX-XX2386,2024-06-22,08,2029,active
CARD005833,ACC008545,CUST008545,debit,Visa,4000-00XX-XX1961,2023-11-11,11,2028,blocked
CARD005834,ACC008546,CUST008546,debit,Mastercard,4000-00XX-XX7522,2024-05-23,01,2031,active
CARD005835,ACC008547,CUST008547,virtual,Visa,4000-00XX-XX7435,2025-12-24,05,2031,blocked
CARD005836,ACC008548,CUST008548,virtual,Verve,4000-00XX-XX3800,2024-09-11,02,2030,blocked
CARD005837,ACC008549,CUST008549,debit,Verve,4000-00XX-XX4967,2023-12-26,11,2030,active
CARD005838,ACC008550,CUST008550,virtual,Verve,4000-00XX-XX0425,2024-11-10,12,2028,blocked
CARD005839,ACC008551,CUST008551,virtual,Visa,4000-00XX-XX6828,2025-04-28,02,2030,blocked
CARD005840,ACC008552,CUST008552,virtual,Verve,4000-00XX-XX4961,2025-07-10,08,2028,active
CARD005841,ACC008553,CUST008553,debit,Mastercard,4000-00XX-XX9468,2024-07-17,12,2029,active
